ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,days_since_launch,temp_f_squared
2016-09-19,34217,13.569371949615688,75.2,84.9,72.0,5.9,0.31,9,1,0,0,0,0,0,1176,5655.040000000001
2016-09-20,64891,14.961962881344617,75.4,84.0,71.1,5.1,0.47,9,0,0,0,0,1,0,1177,5685.160000000001
2016-09-21,65463,14.889102240960536,77.6,84.9,71.1,4.0,0.0,9,0,0,0,0,0,1,1178,6021.759999999999
2016-09-22,67810,14.72663569778302,76.8,86.0,70.0,5.8,0.0,9,0,0,0,1,0,0,1179,5898.24
2016-09-23,65517,15.437967245142485,77.2,89.1,69.1,4.3,0.0,9,0,0,0,0,0,0,1180,5959.84
2016-09-24,53259,17.90572078584527,68.5,89.1,59.0,9.5,0.44,9,0,1,0,0,0,0,1181,4692.25
2016-09-25,53568,18.01082362604541,64.2,72.0,57.9,6.8,0.2,9,0,0,1,0,0,0,1182,4121.64
2016-09-26,61386,14.318692644359729,65.6,73.0,57.0,7.2,0.0,9,1,0,0,0,0,0,1183,4303.36
2016-09-27,61346,14.143505960725506,70.5,75.9,57.0,8.4,0.15,9,0,0,0,0,1,0,1184,4970.25
2016-09-28,59464,13.587116574734292,67.6,75.9,62.1,10.8,0.0,9,0,0,0,0,0,1,1185,4569.759999999999
2016-09-29,55578,12.945873966917368,63.2,71.1,60.1,18.2,0.0,9,0,0,0,1,0,0,1186,3994.2400000000002
2016-09-30,21381,11.513554869588262,62.1,66.9,60.1,21.8,0.0,9,0,0,0,0,0,0,1187,3856.4100000000003
2017-04-01,23849,18.603828252756927,42.2,48.0,39.0,17.2,1.78,4,0,1,0,0,0,0,1370,1780.8400000000001
2017-04-02,39780,23.513796715267297,50.6,63.0,39.0,9.7,0.01,4,0,0,1,0,0,0,1371,2560.36
2017-04-03,43485,18.119450768464212,56.4,63.0,43.0,7.0,0.0,4,1,0,0,0,0,0,1372,3180.96
2017-04-04,29991,16.879809498405084,50.1,63.0,45.0,11.3,1.6,4,0,0,0,0,1,0,1373,2510.01
2017-04-05,47636,19.631894295630765,51.7,63.0,45.0,5.4,0.03,4,0,0,0,0,0,1,1374,2672.8900000000003
2017-04-06,18020,16.070371809100997,46.0,53.1,42.8,12.1,0.02,4,0,0,0,1,0,0,1375,2116.0
2017-04-07,35779,12.251440789289807,50.1,54.0,43.0,13.2,0.83,4,0,0,0,0,0,0,1376,2510.01
2017-04-08,35936,19.26489499851588,47.4,57.9,42.1,16.0,0.0,4,0,1,0,0,0,0,1377,2246.7599999999998
2017-04-09,43896,23.29974523115241,54.4,68.0,42.1,8.8,0.0,4,0,0,1,0,0,0,1378,2959.3599999999997
2017-04-10,50424,21.01831006399069,61.3,73.0,46.0,7.6,0.0,4,1,0,0,0,0,0,1379,3757.6899999999996
2017-04-11,57310,23.40955795963475,67.4,78.1,52.0,7.9,0.0,4,0,0,0,0,1,0,1380,4542.760000000001
2017-04-12,51188,14.593362376598684,63.9,78.1,54.0,4.3,0.0,4,0,0,0,0,0,1,1381,4083.21
2017-04-13,52915,15.516411540520966,58.5,77.0,50.0,9.8,0.03,4,0,0,0,1,0,0,1382,3422.25
2017-04-14,52232,19.175458212079445,57.2,66.0,50.0,7.1,0.0,4,0,0,0,0,0,0,1383,3271.84
2017-04-15,42531,19.468383061766723,57.2,66.0,50.0,8.4,0.0,4,0,1,0,0,0,0,1384,3271.84
2017-04-16,48140,30.834774269491763,70.8,88.0,52.0,9.5,0.0,4,0,0,1,0,0,0,1385,5012.639999999999
2017-04-17,53247,15.313219524104642,70.9,88.0,60.1,12.2,0.0,4,1,0,0,0,0,0,1386,5026.81
2017-04-18,53809,14.697618737881518,59.2,73.0,51.1,10.2,0.0,4,0,0,0,0,1,0,1387,3504.6400000000003
2017-04-19,45787,12.65950961335459,50.0,64.9,46.0,11.0,0.0,4,0,0,0,0,0,1,1388,2500.0
2017-04-20,44264,19.71114788541479,54.4,66.0,46.0,6.7,0.19,4,0,0,0,1,0,0,1389,2959.3599999999997
2017-04-21,39868,13.169335891776194,52.3,66.0,48.9,11.2,0.3,4,0,0,0,0,0,0,1390,2735.2899999999995
2017-04-22,34596,16.98624841022084,51.8,55.9,48.0,6.9,0.02,4,0,1,0,0,0,0,1391,2683.24
2017-04-23,49107,20.696603674968255,54.7,64.9,48.0,7.0,0.07,4,0,0,1,0,0,0,1392,2992.09
2017-04-24,48692,14.031161860949096,53.5,64.9,48.0,6.0,0.0,4,1,0,0,0,0,0,1393,2862.25
2017-04-25,20332,11.593425798413012,52.8,59.0,48.0,16.3,0.07,4,0,0,0,0,1,0,1394,2787.8399999999997
2017-04-26,37727,12.711058834963469,55.2,62.1,50.0,11.9,0.73,4,0,0,0,0,0,1,1395,3047.0400000000004
2017-04-27,52035,14.989963486115114,62.0,69.1,53.1,5.1,0.13,4,0,0,0,1,0,0,1396,3844.0
2017-04-28,62199,16.74281017379701,66.6,84.9,55.0,5.9,0.01,4,0,0,0,0,0,0,1397,4435.5599999999995
2017-04-29,57701,22.421804936945055,76.9,88.0,55.0,8.8,0.06,4,0,1,0,0,0,0,1398,5913.610000000001
2017-04-30,42928,17.93472442228849,64.7,88.0,55.9,10.1,0.0,4,0,0,1,0,0,0,1399,4186.09
2017-05-01,56218,15.693653574774396,55.9,73.0,50.0,9.3,0.0,5,1,0,0,0,0,0,1400,3124.81
2017-05-02,61207,17.978807979479463,70.5,78.1,50.0,12.9,0.0,5,0,0,0,0,1,0,1401,4970.25
2017-05-03,59252,17.574413240621983,64.3,78.1,61.0,14.1,0.0,5,0,0,0,0,0,1,1402,4134.49
2017-05-04,57429,16.83536424686714,57.7,66.9,51.1,8.9,0.0,5,0,0,0,1,0,0,1403,3329.2900000000004
2017-05-05,24009,12.928580254626738,56.0,66.0,51.1,11.4,0.01,5,0,0,0,0,0,0,1404,3136.0
2017-05-06,46618,17.841924792998416,62.4,66.9,53.1,13.8,2.31,5,0,1,0,0,0,0,1405,3893.7599999999998
2017-05-07,34293,15.373477094450768,56.1,66.9,53.1,12.2,0.01,5,0,0,1,0,0,0,1406,3147.21
2017-05-08,51553,14.057762561506282,53.4,62.1,48.0,12.5,0.0,5,1,0,0,0,0,0,1407,2851.56
2017-05-09,56461,13.922706528990512,55.6,64.0,48.0,9.2,0.0,5,0,0,0,0,1,0,1408,3091.36
2017-05-10,58454,15.490982938150792,56.8,64.9,48.9,6.2,0.0,5,0,0,0,0,0,1,1409,3226.24
2017-05-11,57208,13.885394525241226,57.1,64.9,52.0,6.4,0.0,5,0,0,0,1,0,0,1410,3260.4100000000003
2017-05-12,56675,14.96593706807822,56.5,64.0,52.0,6.9,0.0,5,0,0,0,0,0,0,1411,3192.25
2017-05-13,5704,19.46897206638616,53.2,55.9,48.0,11.1,0.13,5,0,1,0,0,0,0,1412,2830.2400000000002
2017-05-14,38729,17.56719770714452,55.4,70.0,46.9,13.4,1.61,5,0,0,1,0,0,0,1413,3069.16
2017-05-15,54715,14.22002954704682,61.7,70.0,46.9,17.8,0.01,5,1,0,0,0,0,0,1414,3806.8900000000003
2017-05-16,64504,15.439990026458306,68.8,82.9,54.0,10.3,0.0,5,0,0,0,0,1,0,1415,4733.44
2017-05-17,65794,17.138806476781067,79.2,93.9,59.0,6.8,0.0,5,0,0,0,0,0,1,1416,6272.64
2017-05-18,63753,15.253955892271737,88.1,97.0,66.0,10.1,0.0,5,0,0,0,1,0,0,1417,7761.609999999999
2017-05-19,62143,15.827023156268613,87.9,97.0,80.1,11.0,0.0,5,0,0,0,0,0,0,1418,7726.410000000001
2017-05-20,47859,18.145077205959176,67.3,96.1,61.0,10.9,0.01,5,0,1,0,0,0,0,1419,4529.29
2017-05-21,54874,21.24599476376183,62.4,71.1,57.0,7.9,0.0,5,0,0,1,0,0,0,1420,3893.7599999999998
2017-05-22,24627,12.423489124402757,59.8,71.1,57.0,7.5,0.11,5,1,0,0,0,0,0,1421,3576.0399999999995
2017-05-23,60032,15.90623278695807,63.4,70.0,57.0,4.9,0.53,5,0,0,0,0,1,0,1422,4019.56
2017-05-24,60622,16.644185279271554,62.8,70.0,57.0,7.4,0.03,5,0,0,0,0,0,1,1423,3943.8399999999997
2017-05-25,17495,11.630573497189674,58.4,69.1,55.9,11.7,0.1,5,0,0,0,1,0,0,1424,3410.56
2017-05-26,53768,17.63370654168526,63.5,75.9,55.9,11.1,0.89,5,0,0,0,0,0,0,1425,4032.25
2017-05-27,46534,20.08462092233636,67.4,75.9,57.0,8.0,0.12,5,0,1,0,0,0,0,1426,4542.760000000001
2017-05-28,46727,24.947691199235276,64.5,72.0,57.9,6.8,0.0,5,0,0,1,0,0,0,1427,4160.25
2017-05-29,26322,15.230585315198944,59.1,71.1,55.9,9.5,0.13,5,1,0,0,0,0,0,1428,3492.81
2017-05-30,50194,14.597552164269302,58.3,64.0,55.0,7.6,0.03,5,0,0,0,0,1,0,1429,3398.89
2017-05-31,59495,15.222119785976412,63.1,78.1,55.0,6.6,0.08,5,0,0,0,0,0,1,1430,3981.61
2017-06-01,67403,15.789940111468828,69.4,82.0,57.9,6.9,0.05,6,0,0,0,1,0,0,1431,4816.360000000001
2017-06-02,66907,16.27208637860513,70.6,82.0,60.1,8.8,0.0,6,0,0,0,0,0,0,1432,4984.359999999999
2017-06-03,56264,19.403297549646904,66.1,79.0,59.0,9.2,0.0,6,0,1,0,0,0,0,1433,4369.209999999999
2017-06-04,40138,17.706767070274218,66.0,73.9,59.0,6.3,0.0,6,0,0,1,0,0,0,1434,4356.0
2017-06-05,55883,15.63976999564567,61.8,71.1,59.0,7.9,0.06,6,1,0,0,0,0,0,1435,3819.24
2017-06-06,41268,12.379238554489358,58.0,66.9,55.0,11.5,0.02,6,0,0,0,0,1,0,1436,3364.0
2017-06-07,64453,15.883515119544477,58.6,70.0,52.0,8.0,0.03,6,0,0,0,0,0,1,1437,3433.96
2017-06-08,62653,15.59040562037465,63.9,71.1,52.0,5.4,0.0,6,0,0,0,1,0,0,1438,4083.21
2017-06-09,66506,19.48697310518349,66.7,82.9,55.9,7.2,0.0,6,0,0,0,0,0,0,1439,4448.89
2017-06-10,57087,21.40779103240084,78.1,88.0,55.9,7.6,0.0,6,0,1,0,0,0,0,1440,6099.609999999999
2017-06-11,51427,20.406840116410965,83.7,93.9,66.9,9.0,0.0,6,0,0,1,0,0,0,1441,7005.6900000000005
2017-06-12,57871,15.694316669834627,86.7,96.1,75.0,8.5,0.0,6,1,0,0,0,0,0,1442,7516.89
2017-06-13,60921,15.213903798908968,89.7,100.9,75.9,8.5,0.0,6,0,0,0,0,1,0,1443,8046.09
2017-06-14,60513,17.423499633687534,78.8,93.9,71.6,7.8,0.48,6,0,0,0,0,0,1,1444,6209.44
2017-06-15,64763,18.414139503523103,70.7,82.9,64.0,8.1,0.02,6,0,0,0,1,0,0,1445,4998.490000000001
2017-06-16,56403,16.594723684910374,65.6,75.9,63.0,9.1,0.0,6,0,0,0,0,0,0,1446,4303.36
2017-06-17,34900,18.477302769818536,67.0,73.9,63.0,7.0,0.0,6,0,1,0,0,0,0,1447,4489.0
2017-06-18,49472,22.722582807783525,75.3,84.0,64.0,8.8,1.26,6,0,0,1,0,0,0,1448,5670.089999999999
2017-06-19,38310,16.131654920386318,78.5,87.1,70.0,11.1,0.0,6,1,0,0,0,0,0,1449,6162.25
2017-06-20,64673,17.394913127064875,76.9,87.1,70.0,11.0,1.23,6,0,0,0,0,1,0,1450,5913.610000000001
2017-06-21,67218,17.448709423071204,80.3,87.1,70.0,8.7,0.01,6,0,0,0,0,0,1,1451,6448.089999999999
2017-06-22,66308,17.513423719611502,77.1,87.1,68.0,7.6,0.0,6,0,0,0,1,0,0,1452,5944.409999999999
2017-06-23,55323,16.40121860106406,81.2,87.1,68.0,9.3,0.0,6,0,0,0,0,0,0,1453,6593.4400000000005
2017-06-24,52153,20.705803756894788,79.5,87.1,70.0,10.0,0.96,6,0,1,0,0,0,0,1454,6320.25
2017-06-25,54655,23.20370200957521,78.2,86.0,70.0,7.1,0.18,6,0,0,1,0,0,0,1455,6115.240000000001
2017-06-26,62669,20.13100336689592,74.0,84.0,66.9,9.0,0.0,6,1,0,0,0,0,0,1456,5476.0
2017-06-27,64767,16.471872764422212,71.2,81.0,62.1,7.7,0.16,6,0,0,0,0,1,0,1457,5069.4400000000005
2017-06-28,67752,19.712283032235216,71.5,81.0,62.1,10.1,0.0,6,0,0,0,0,0,1,1458,5112.25
2017-06-29,64272,17.414588000995757,76.2,82.9,64.0,10.9,0.0,6,0,0,0,1,0,0,1459,5806.4400000000005
2017-06-30,58662,19.61231802529747,80.2,89.1,69.1,11.7,0.0,6,0,0,0,0,0,0,1460,6432.040000000001
2017-07-01,36737,23.08391131556741,79.0,89.1,73.9,9.4,0.0,7,0,1,0,0,0,0,1461,6241.0
2017-07-02,43036,26.901029370759364,79.8,91.0,73.0,7.4,0.07,7,0,0,1,0,0,0,1462,6368.04
2017-07-03,48193,21.41425587395127,83.3,91.0,73.0,7.2,0.0,7,1,0,0,0,0,0,1463,6938.889999999999
2017-07-04,49924,25.360597441444327,77.8,90.0,70.0,4.2,0.12,7,0,0,0,0,1,0,1464,6052.839999999999
2017-07-05,60321,18.006270895155357,76.7,87.1,70.0,7.6,0.0,7,0,0,0,0,0,1,1465,5882.89
2017-07-06,62147,17.693810642508886,74.5,84.9,69.1,7.1,0.0,7,0,0,0,1,0,0,1466,5550.25
2017-07-07,44068,15.80318409427854,72.4,82.0,68.0,8.4,0.01,7,0,0,0,0,0,0,1467,5241.760000000001
2017-07-08,55015,20.278051137568536,78.5,87.1,68.0,7.5,2.13,7,0,1,0,0,0,0,1468,6162.25
2017-07-09,57118,20.39753813742312,76.3,87.1,70.0,8.5,0.0,7,0,0,1,0,0,0,1469,5821.69
2017-07-10,60907,16.56661275934349,78.7,88.0,70.0,8.0,0.0,7,1,0,0,0,0,0,1470,6193.6900000000005
2017-07-11,61671,15.852646841032792,80.5,89.1,72.0,8.5,0.0,7,0,0,0,0,1,0,1471,6480.25
2017-07-12,61786,15.488337703255326,84.2,91.0,75.0,9.1,0.0,7,0,0,0,0,0,1,1472,7089.64
2017-07-13,56475,17.33239220894201,86.0,93.9,78.1,9.1,0.0,7,0,0,0,1,0,0,1473,7396.0
2017-07-14,31851,16.51807530899082,69.8,93.9,64.9,8.4,0.01,7,0,0,0,0,0,0,1474,4872.04
2017-07-15,56499,18.995504640200124,73.7,86.0,64.9,6.9,0.47,7,0,1,0,0,0,0,1475,5431.6900000000005
2017-07-16,56833,21.489525158505327,78.0,86.0,66.9,6.6,0.01,7,0,0,1,0,0,0,1476,6084.0
2017-07-17,62555,16.636904857059125,80.1,87.1,71.1,7.2,0.0,7,1,0,0,0,0,0,1477,6416.009999999999
2017-07-18,66234,16.656136073114514,80.5,88.0,75.0,7.9,0.0,7,0,0,0,0,1,0,1478,6480.25
2017-07-19,63915,16.21775509139743,84.8,93.9,75.9,7.6,0.0,7,0,0,0,0,0,1,1479,7191.04
2017-07-20,59663,15.186770136712308,87.2,98.1,77.0,5.0,0.0,7,0,0,0,1,0,0,1480,7603.84
2017-07-21,60072,15.76340974164336,84.4,98.1,77.0,8.7,0.0,7,0,0,0,0,0,0,1481,7123.360000000001
2017-07-22,48011,18.96934383092763,85.3,93.9,77.0,7.5,0.0,7,0,1,0,0,0,0,1482,7276.089999999999
2017-07-23,46942,17.480288796102986,76.4,91.0,72.0,5.4,0.6,7,0,0,1,0,0,0,1483,5836.960000000001
2017-07-24,43792,15.022174521982706,70.2,80.1,64.0,11.1,0.46,7,1,0,0,0,0,0,1484,4928.04
2017-07-25,65336,14.882792283988406,65.8,73.0,62.1,9.1,0.45,7,0,0,0,0,1,0,1485,4329.639999999999
2017-07-26,70323,16.075239964165352,70.5,78.1,62.1,7.5,0.0,7,0,0,0,0,0,1,1486,4970.25
2017-07-27,65769,14.640754762882208,72.2,78.1,64.9,7.9,0.0,7,0,0,0,1,0,0,1487,5212.84
2017-07-28,63899,15.266647887030055,76.9,84.0,66.9,5.8,0.0,7,0,0,0,0,0,0,1488,5913.610000000001
2017-07-29,52947,17.363740155249584,73.3,84.0,68.0,13.2,0.0,7,0,1,0,0,0,0,1489,5372.889999999999
2017-07-30,59342,19.02969734757844,72.9,82.0,66.0,7.0,0.0,7,0,0,1,0,0,0,1490,5314.410000000001
2017-07-31,64218,14.699782252120382,77.7,89.1,66.0,5.3,0.0,7,1,0,0,0,0,0,1491,6037.290000000001
2017-08-01,66677,17.666347716104003,81.3,91.0,70.0,5.1,0.0,8,0,0,0,0,1,0,1492,6609.69
2017-08-02,56184,20.026276164032467,79.6,91.0,69.1,6.1,0.0,8,0,0,0,0,0,1,1493,6336.159999999999
2017-08-03,66149,19.157882205324345,76.2,88.0,69.1,6.2,0.08,8,0,0,0,1,0,0,1494,5806.4400000000005
2017-08-04,56394,18.536455414878656,78.1,87.1,70.0,10.0,0.1,8,0,0,0,0,0,0,1495,6099.609999999999
2017-08-05,58971,24.419910068790877,76.3,84.9,70.0,10.0,0.82,8,0,1,0,0,0,0,1496,5821.69
2017-08-06,56476,22.546589996930848,72.0,80.1,66.0,10.9,0.16,8,0,0,1,0,0,0,1497,5184.0
2017-08-07,23395,12.287061337892707,70.2,78.1,66.0,5.8,0.0,8,1,0,0,0,0,0,1498,4928.04
2017-08-08,65233,18.123004971921173,70.3,80.1,64.9,7.1,0.43,8,0,0,0,0,1,0,1499,4942.089999999999
2017-08-09,67884,21.832384165144447,76.5,84.9,64.9,5.2,0.0,8,0,0,0,0,0,1,1500,5852.25
2017-08-10,66249,16.363312905352032,77.5,86.0,68.0,6.0,0.0,8,0,0,0,1,0,0,1501,6006.25
2017-08-11,63140,19.479002481258576,75.9,86.0,71.1,7.7,0.0,8,0,0,0,0,0,0,1502,5760.810000000001
2017-08-12,60540,23.13261452483207,71.8,82.0,64.9,5.9,0.17,8,0,1,0,0,0,0,1503,5155.24
2017-08-13,57518,21.75249139399839,76.8,84.9,64.9,8.0,0.16,8,0,0,1,0,0,0,1504,5898.24
2017-08-14,61482,23.30200654934236,76.6,84.9,71.1,5.8,0.0,8,1,0,0,0,0,0,1505,5867.5599999999995
2017-08-15,52461,15.563273034571711,73.2,77.0,69.1,5.3,0.32,8,0,0,0,0,1,0,1506,5358.240000000001
2017-08-16,68436,17.916156457614896,76.8,86.0,69.1,4.8,0.12,8,0,0,0,0,0,1,1507,5898.24
2017-08-17,66656,17.591802438390143,76.4,86.0,70.0,7.0,0.0,8,0,0,0,1,0,0,1508,5836.960000000001
2017-08-18,36620,17.119950391407244,77.3,82.9,70.0,7.7,0.01,8,0,0,0,0,0,0,1509,5975.29
2017-08-19,62442,24.200790600343797,80.1,89.1,73.0,7.5,0.9,8,0,1,0,0,0,0,1510,6416.009999999999
2017-08-20,55442,20.311299496170168,78.7,89.1,71.1,10.4,0.0,8,0,0,1,0,0,0,1511,6193.6900000000005
2017-08-21,61059,18.411591520769527,80.8,88.0,71.1,6.7,0.0,8,1,0,0,0,0,0,1512,6528.639999999999
2017-08-22,60541,19.6897898393926,81.5,91.0,75.0,8.6,0.0,8,0,0,0,0,1,0,1513,6642.25
2017-08-23,65070,20.257814148865325,78.2,84.0,73.4,11.1,0.25,8,0,0,0,0,0,1,1514,6115.240000000001
2017-08-24,66307,19.99828223264513,75.2,82.0,69.1,6.8,0.02,8,0,0,0,1,0,0,1515,5655.040000000001
2017-08-25,64217,16.986893657442735,72.3,81.0,66.0,6.0,0.0,8,0,0,0,0,0,0,1516,5227.29
2017-08-26,50109,19.13669001576563,71.0,78.1,64.0,5.7,0.0,8,0,1,0,0,0,0,1517,5041.0
2017-08-27,54598,22.60333742383725,70.2,77.0,64.0,7.1,0.0,8,0,0,1,0,0,0,1518,4928.04
2017-08-28,60886,16.823883706161233,69.8,77.0,64.0,9.3,0.0,8,1,0,0,0,0,0,1519,4872.04
2017-08-29,35152,14.87973515020482,66.5,75.0,64.0,11.6,0.0,8,0,0,0,0,1,0,1520,4422.25
2017-08-30,65329,16.343364100680144,67.5,80.1,61.0,10.6,0.32,8,0,0,0,0,0,1,1521,4556.25
2017-08-31,64881,15.472770148425576,74.0,82.0,61.0,9.8,0.01,8,0,0,0,1,0,0,1522,5476.0
2017-09-01,54881,16.895487205651012,65.4,82.0,55.9,10.7,0.0,9,0,0,0,0,0,0,1523,4277.160000000001
2017-09-02,37812,21.403479935822848,63.2,72.0,55.9,7.9,0.0,9,0,1,0,0,0,0,1524,3994.2400000000002
2017-09-03,30955,20.10029128304528,62.6,72.0,55.9,9.8,0.79,9,0,0,1,0,0,0,1525,3918.76
2017-09-04,55285,22.74168038346749,71.3,82.0,59.0,11.2,0.4,9,1,0,0,0,0,0,1526,5083.69
2017-09-05,65445,17.344608959176913,76.4,84.9,64.0,8.8,0.0,9,0,0,0,0,1,0,1527,5836.960000000001
2017-09-06,42295,13.882774953698233,69.9,84.9,62.1,7.0,0.0,9,0,0,0,0,0,1,1528,4886.010000000001
2017-09-07,69519,16.86566478228974,65.4,73.0,60.8,8.3,0.44,9,0,0,0,1,0,0,1529,4277.160000000001
2017-09-08,69574,15.893449181207536,67.5,75.0,61.0,10.6,0.0,9,0,0,0,0,0,0,1530,4556.25
2017-09-09,60155,18.967705926356903,63.7,73.0,57.9,9.1,0.0,9,0,1,0,0,0,0,1531,4057.6900000000005
2017-09-10,60711,18.79330022565928,65.0,73.0,59.0,9.7,0.0,9,0,0,1,0,0,0,1532,4225.0
2017-09-11,71917,16.345572674054814,67.7,78.1,59.0,5.1,0.0,9,1,0,0,0,0,0,1533,4583.29
2017-09-12,74580,15.460779476177708,71.9,82.0,59.0,2.9,0.0,9,0,0,0,0,1,0,1534,5169.610000000001
2017-09-13,69566,16.056317022683498,74.0,84.0,63.0,4.9,0.0,9,0,0,0,0,0,1,1535,5476.0
2017-09-14,72071,14.615057373978434,75.1,84.0,66.9,7.0,0.02,9,0,0,0,1,0,0,1536,5640.009999999999
2017-09-15,72297,17.247020392731823,76.6,82.9,70.0,6.3,0.0,9,0,0,0,0,0,0,1537,5867.5599999999995
2017-09-16,61036,18.3546879437272,74.2,82.0,69.1,5.8,0.0,9,0,1,0,0,0,0,1538,5505.64
2017-09-17,59967,18.68099176769446,72.8,81.0,69.1,5.1,0.0,9,0,0,1,0,0,0,1539,5299.839999999999
2017-09-18,64130,14.65827147980664,70.6,81.0,68.0,8.7,0.0,9,1,0,0,0,0,0,1540,4984.359999999999
2017-09-19,57910,13.970031658320384,72.3,78.1,68.0,13.7,0.0,9,0,0,0,0,1,0,1541,5227.29
2017-09-20,71150,15.325442492386976,73.9,78.1,69.1,13.3,0.19,9,0,0,0,0,0,1,1542,5461.210000000001
2017-09-21,67742,15.094857449342117,75.8,79.0,71.1,10.2,0.0,9,0,0,0,1,0,0,1543,5745.639999999999
2017-09-22,70127,17.24045541184803,73.8,81.0,68.0,11.5,0.0,9,0,0,0,0,0,0,1544,5446.44
2017-09-23,62687,21.87894433189232,76.5,86.0,68.0,10.0,0.0,9,0,1,0,0,0,0,1545,5852.25
2017-09-24,57458,18.536830380451818,79.5,91.0,70.0,3.5,0.0,9,0,0,1,0,0,0,1546,6320.25
2017-09-25,69200,14.692419315992291,77.5,91.0,71.1,5.5,0.0,9,1,0,0,0,0,0,1547,6006.25
2017-09-26,71518,14.116304053991072,73.7,86.0,68.0,5.6,0.0,9,0,0,0,0,1,0,1548,5431.6900000000005
2017-09-27,69897,14.354635868969106,75.0,84.0,68.0,7.2,0.0,9,0,0,0,0,0,1,1549,5625.0
2017-09-28,70883,14.306545528076786,74.1,84.0,68.0,11.8,0.0,9,0,0,0,1,0,0,1550,5490.8099999999995
2017-09-29,67177,14.8322694771524,63.3,77.0,57.0,9.0,0.0,9,0,0,0,0,0,0,1551,4006.8899999999994
2017-09-30,50153,15.510478602144106,62.1,70.0,55.9,9.4,0.0,9,0,1,0,0,0,0,1552,3856.4100000000003
2017-10-01,55505,20.975704591177973,58.8,70.0,52.0,6.8,0.0,10,0,0,1,0,0,0,1553,3457.4399999999996
2017-10-02,65511,16.055658082866483,64.5,73.9,52.0,4.8,0.0,10,1,0,0,0,0,0,1554,4160.25
2017-10-03,69105,15.444736270892118,64.0,73.9,55.9,5.2,0.0,10,0,0,0,0,1,0,1555,4096.0
2017-10-04,71454,17.47994490628003,64.8,75.0,57.9,6.8,0.0,10,0,0,0,0,0,1,1556,4199.04
2017-10-05,70174,15.332242473470709,73.0,84.0,57.9,9.5,0.0,10,0,0,0,1,0,0,1557,5329.0
2017-10-06,70257,26.954173486864885,74.7,84.0,66.0,7.0,0.0,10,0,0,0,0,0,0,1558,5580.09
2017-10-07,63635,26.91243524265996,72.4,82.0,66.0,6.4,0.0,10,0,1,0,0,0,0,1559,5241.760000000001
2017-10-08,41044,27.229053373615304,74.0,82.0,66.0,9.3,0.0,10,0,0,1,0,0,0,1560,5476.0
2017-10-09,38391,15.025982218054583,73.9,80.1,71.1,9.0,0.39,10,1,0,0,0,0,0,1561,5461.210000000001
2017-10-10,74118,15.892096161975951,75.1,81.0,69.1,8.4,0.21,10,0,0,0,0,1,0,1562,5640.009999999999
2017-10-11,63589,15.352759911305412,70.8,81.0,68.0,7.0,0.0,10,0,0,0,0,0,1,1563,5012.639999999999
2017-10-12,61248,21.15688566701497,62.7,78.1,59.0,14.4,0.07,10,0,0,0,1,0,0,1564,3931.2900000000004
2017-10-13,67020,17.568579279816966,59.1,68.0,53.1,11.2,0.03,10,0,0,0,0,0,0,1565,3492.81
2017-10-14,58777,22.4020138262699,65.7,73.0,53.1,6.6,0.03,10,0,1,0,0,0,0,1566,4316.490000000001
2017-10-15,56529,16.607031199325426,69.8,75.0,62.1,6.8,0.0,10,0,0,1,0,0,0,1567,4872.04
2017-10-16,61730,13.429257519304494,62.6,75.0,55.0,14.0,0.01,10,1,0,0,0,0,0,1568,3918.76
2017-10-17,64480,14.584902036807271,51.8,71.1,45.0,8.7,0.0,10,0,0,0,0,1,0,1569,2683.24
2017-10-18,70234,16.48387841596188,60.0,73.9,45.0,6.2,0.0,10,0,0,0,0,0,1,1570,3600.0
2017-10-19,72311,15.955407890915628,64.7,73.9,52.0,7.9,0.0,10,0,0,0,1,0,0,1571,4186.09
2017-10-20,72173,17.638841856834734,66.9,73.9,57.9,9.7,0.0,10,0,0,0,0,0,0,1572,4475.610000000001
2017-10-21,65874,18.130275981419075,67.7,79.0,59.0,4.6,0.0,10,0,1,0,0,0,0,1573,4583.29
2017-10-22,62150,20.691869670152848,66.7,75.9,57.9,4.5,0.0,10,0,0,1,0,0,0,1574,4448.89
2017-10-23,69274,16.22145971071399,66.9,75.9,57.9,7.1,0.0,10,1,0,0,0,0,0,1575,4475.610000000001
2017-10-24,48077,13.248867788478202,70.8,75.9,61.0,17.4,0.04,10,0,0,0,0,1,0,1576,5012.639999999999
2017-10-25,71287,16.319445106868482,64.8,75.9,61.0,5.5,0.09,10,0,0,0,0,0,1,1577,4199.04
2017-10-26,64003,14.974387398507362,58.0,68.0,53.1,10.5,0.0,10,0,0,0,1,0,0,1578,3364.0
2017-10-27,69268,18.71862379934939,55.7,63.0,51.1,8.9,0.0,10,0,0,0,0,0,0,1579,3102.4900000000002
2017-10-28,61348,21.182423496555167,60.9,68.0,51.1,9.0,0.0,10,0,1,0,0,0,0,1580,3708.81
2017-10-29,9537,14.528385935479358,64.0,68.0,54.0,10.3,0.1,10,0,0,1,0,0,0,1581,4096.0
2017-10-30,49247,13.980375454342392,57.1,68.0,46.9,15.9,2.79,10,1,0,0,0,0,0,1582,3260.4100000000003
